ID,updated_at,Vendor,Title,Type,Variant Price,Variant Compare Price,Variant Barcode,custom.mini_description,custom.moyenne_description,custom.utilisation,custom.taille,custom.ingredients,custom.routine,custom.info_bestseller,custom.info_cruelty_free,custom.info_vegan,custom.info_clean_beauty,custom.tout_type,custom.peau_grasse,custom.peau_mature,custom.peau_seche,custom.peau_sensible,custom.peau_acneique,custom.periode_mois,custom.texte_recyclage,Product ID,Variant ID
9761932411221.0,2025-07-17T15:15:43+02:00,BIODANCE,Hydro Cera-nol Real Deep Mask à l'unité,P,5.9,,8809937360964,Masque apaisant au ceranol ,"Ce masque apaisant combine des ingrédients puissants pour hydrater et calmer les peaux sensibles. les actifs comme le Cera-nol, le D-panthenol, l’acide hyaluronique et les céramides en 5 couches pénètrent profondément pour un apaisement rapide et une hydratation intense.","Après avoir nettoyé le visage, appliquez un tonique pour préparer la peau. Placez le masque en l’ajustant soigneusement aux contours du visage. Retirez-le une fois qu’il devient transparent.",1 pièce,"Water, Collagen Extract, Galactomyces Ferment Filtrate, Glycerin,Acrylates Copolymer, Niacinamide, Ceratonia Siliqua (Carob) Gum,Chondrus Crispus Extract, Betaine, Algin, Dipropylene Glycol, Agar, Hydroxyacetophenone, 1,2-Hexanediol, Potassium Chloride,Polyglyceryl-10 Laurate, Caprylyl Glycol, Sucrose, Butylene Glycol,Allantoin, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Adenosine, Disodium EDTA, Pyrus Communis (Pear) Fruit Extract, Rosa Damascena Flower Water, Iris Florentina Root Extract, Cucumis Melo (Melon) Fruit Extract, Hedera Helix (Ivy) Leaf/​Stem Extract, Dipotassium Glycyrrhizate, Bifida Ferment Filtrate, Tocopherol, Lactobacillus Ferment, Lactobacillus Ferment Lysate",5,True,,,,,,True,True,True,,,,,
9813749334357.0,2025-07-17T15:15:47+02:00,ABIB,Collagen Gel Mask - Jericho Rose Jelly,P,4.9,4.9,8809864762299,Masque en hydrogel au Collagène,"Ce masque en hydrogel au collagène contient de la Selaginella lepidophylla, qui lutte contre le vieillissement cellulaire et prévient la déshydratation.","Après le nettoyage et l’application du toner, retirez les films du masque en feuille et placez-le sur votre visage. Après 20 à 30 minutes, retirez délicatement le masque et tapotez pour absorber l’essence restante.",35 gr,"Water,Butylene Glycol,Isopentyldiol,Glycerin,Betaine,Glycereth-26,Niacinamide,Macadamia Integrifolia Seed Oil,Methylpropanediol,1,2-Hexanediol,Anastatica Hierochuntica Extract, Collagen Extract,Chondrus Crispus Powder,Ceratonia Siliqua (Carob) Gum,Sodium Hyaluronate,Kaolin,Hydroxyacetophenone,Glyceryl Stearate,Hydrogenated Coco-Glycerides,Polysorbate 20,Polyacrylate-13,Allantoin,Propanediol,Glucomannan,Panthenol,Cellulose Gum,Polyisobutene,Octyldodeceth-16,Potassium Chloride,Adenosine,Dextrin,Ethylhexylglycerin,Sodium Phytate,Sorbitan Isostearate,Dipotassium Glycyrrhizate,Sodium Polyacrylate,Trehalose,Tocopherol,Caprylyl Glycol,Ceramide NP,Palmitoyl Tripeptide-5,Cetearyl Alcohol,Xanthan Gum",,,,True,,True,,,,,,,,,
9851987329365.0,2025-07-17T15:15:49+02:00,BEAUTY OF JOSEON,Centella Asiatica Calming Mask,P,2.9,,8809525246014,Masque en tissu infusé d'extrait de cica et d'acides hyaluroniques ,Masque en tissu infusé de 15% d'extrait de cica et de trois types d'acides hyaluroniques pour traiter les peaux irritées et sensibles.,"Après le nettoyage, préparez votre peau à l'aide d'un tonique. Placez le masque sur le visage en évitant le contour des yeux et des lèvres. Laissez poser pendant 15 à 20 minutes. Retirez le masque, puis tapotez délicatement jusqu'à absorption complète des résidus d'essence.",,"Water, Centella Asiatica Extract, Glycereth-26, Butylene Glycol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Arginine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Carrageenan, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Adenosine, Ethylhexylglycerin, Disodium EDTA, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Artemisia Princeps Leaf Extract, Lycium Chinense Fruit Extract, Propandiol, Portulaca Oleracea Extract, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Anthemis Nobilis Flower Oil, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid",5,,True,True,True,True,,,,True,,,,,
9901887127893.0,2025-07-17T15:15:52+02:00,COSRX,Snail Hydrogel Eye Patch,P,25.9,,8809598452305,Le patch hydrogel pour les yeux contient du filtrat de bave d'escargot. ,"Le patch hydrogel pour les yeux contient du filtrat de bave d'escargot pour nourrir et hydrater, et de la niacinamide pour un effet éclaircissant.",Utilisez la pince fournie pour appliquer le patch sur la zone à traiter. Retirez-le après 20 à 30 minutes.,60 patches ,"Water, Glycerin, Snail Secretion Filtrate, Niacinamide, Carrageenan, 1,2-Hexanediol, Ceratonia Siliqua (Carob) Gum, Betaine, Hydroxyacetophenone, Allantoin, Chlorphenesin, Cyamopsis Tetragonoloba (Guar) Gum, Calcium Chloride, Butylene Glycol, Sucrose, Cellulose Gum, Adenosine, Potassium Chloride, Dipotassium Glycyrrhizate, Ethylhexylglycerin, PEG-90M",5,,True,True,,,,,True,,,,,,
9902220181845.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Monday Young Energy,P,2.9,,8809732913068,Masque en tissu aux essences abondantes pour différents types de peau.,Monday Young Energy : Masques revitalisants infusés à l'extrait d'écorce de Citrus Unshiu et aux Galactomyces pour unifier le teint.,"Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Galactomyces Ferment Filtrate, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Citrus Unshiu Peel Extract, Glutathione",5,,True,True,,True,,,,,,,,,
9902225621333.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Tuesday Glass Skin,P,2.9,,8809732913051,Masques en tissu aux essences abondantes pour différents types de peau,"Tuesday Glass Skin : Masques hydratants infusés d'extrait de Houtuynia Cordata et d'extrait de romarin qui calment et réduisent les rougeurs dues aux irritations, améliorent la texture générale de la peau et sa clarté.","Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Centella Asiatica Root Extract, Centella Asiatica Extract, Centella Asiatica Leaf Extract, Houttuynia Cordata Extract, Rosmarinus Officinalis (Rosemary) Extract, Sodium Hyaluronate, Madecassoside, Asiaticoside, Asiatic Acid, Madecassic Acid",5,,True,True,,True,,,,,,,,,
9903307915605.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Thursday Tightening,P,2.9,,8809732913037,Masques en tissu aux essences abondantes pour différents types de peau,Thursday Tightening : Masques raffermissants pour la peau infusés de rétinol et de 5 types de peptides qui stimulent l'élasticité de la peau et la production de collagène pour une peau ferme et rebondie.,"Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Centella Asiatica Root Extract, Centella Asiatica Extract, Centella Asiatica Leaf Extract, Chamaecyparis Obtusa Leaf Extract, Sodium Hyaluronate, Zinc Pca, Madecassoside, Asiaticoside, Asiatic Acid, Madecassic Acid",5,,True,True,,True,,,,,,,,,
9903320301909.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Friday Brightening,P,2.9,,8809732913020,Masques en tissu aux essences abondantes pour différents types de peau,Friday Brightening : Masques éclaircissants infusés de niacinamide et d'alpha-arbutine pour supprimer la production de mélanine et aider à obtenir une peau claire et lumineuse.,"Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Alpha-Arbutin, Hippophae Rhamnoides Extract",5,,True,True,,True,,,,,,,,,
9903333409109.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Saturday Moisture,P,2.9,,8809732913013,Masques en tissu aux essences abondantes pour différents types de peau,Saturday Moisture : Masques hydratants infusés d'acides hyaluroniques et de panthénol pour maintenir l'hydratation de la peau et renforcer la barrière cutanée.,"Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Propanediol, Sodium Hyaluronate Crosspolymer, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Beta-Glucan, Benzyl Glycol, Hydrolyzed Hyaluronic Acid, Ethylhexylglycerin, Hyaluronic Acid, Raspberry Ketone",5,,True,True,,True,,,,,,,,,
9903345795413.0,2025-07-17T15:15:52+02:00,MIXSOON,Daily Mask Sunday Total Care,P,2.9,,8809732913006,Masques en tissu aux essences abondantes pour différents types de peau,Sunday Total Care : Masques polyvalents infusés d'extrait de racine de Panax Ginseng et d'ectoïne qui nourrissent et hydratent la peau tout en stimulant la production de collagène et en éclaircissant la peau.,"Appliquer sur une peau propre, en suivant l'ordre du front, du nez, puis des joues. Laisser agir 20 à 30 minutes et tapoter délicatement pour favoriser l'absorption.",20 ml,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Hydroxyacetophenone, Tromethamine, Trehalose, Betaine, Panthenol, Carbomer, Xanthan Gum, Adenosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Sodium Polyacrylate, Butylene Glycol, Panax Ginseng Root Extract, Ectoin, Squalane",5,,True,True,,True,,,,,,,,,
9720517198165.0,2025-07-17T15:16:04+02:00,BEAUTY OF JOSEON,Relief Sun : Rice + Probiotics SPF50+,P,19.9,,8809782555508,Crème solaire quotidienne hydratante,"La Relief Sun Rice + Probiotics SPF50+ PA++++ protège la peau des rayons UV avec un SPF 50, tout en nourrissant et éclaircissant le teint grâce à l'extrait de ginseng, le thé vert et le niacinamide.","Quand l'appliquer: le matin/pendant la journée

Pour une peau sèche à mixte, il est recommandé d'appliquer la crème solaire après ton sérum ou crème hydratante

Pour les peaux à sécrétion excessive de sébum ou les peaux grasses pas besoin d'utiliser un hydratant supplémentaire",50 ml,"Water, Oryza Sativa (Rice) Extract (30%), Dibutyl Adipate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polymethylsilsesquioxane, Ethylhexyl Triazone, Niacinamide, Methylene Bis-benzotriazolyl Tetramethylbutylphenol, Coco-caprylate/Caprate, Caprylyl Methicone, Diethylhexyl Butamido Triazone, Glycerin, Butylene Glycol, Oryza Sativa (Rice) Germ Extract, Camellia Sinensis Leaf Extract, Lactobacillus/Pumpkin Ferment Extract, Bacillus/Soybean Ferment Extract, Saccharum Officinarum (Sugarcane) Extract, Macrocystis Pyrifera (Kelp) Extract, Cocos Nucifera (Coconut) Fruit Extract, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Monascus/Rice Ferment, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, 1,2-Hexanediol,Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Xanthan Gum, Tocopherol, Lactobacillus/Rice Ferment, Aspergillus Ferment, Saccharomyces/Rice Ferment Filtrate",10,True,,,,True,,,,,,,,,
9717162770773.0,2025-07-17T15:20:28+02:00,ROUND LAB,Birch Juice Moisturizing Sun Cream 50ml,P,22.9,,8809782551814,"Crème solaire légère, raffermissante et resserant les pores","La Birch Juice Moisturizing Sun Cream SPF50+ PA++++ hydrate, resserre les pores et raffermit la peau grâce à la sève de bouleau et à l'acide hyaluronique.",Applique uniformément sur les zones susceptibles d'être exposées au soleil.,50 gr,"Eau (Eau), Adipate de Dibutyle, Propanediol, Hexyl Benzoate de Diethylamino Hydroxybenzoyl, Polymethylsilsesquioxane, Triazone d'éthylhexyle, Tétraméthylbutylphénol Bis-Benzotriazolyl Méthylène (nano), Niacinamide, Coco-Caprylate/Caprate, Méthicone de Caprylyl, Triazone de Diethylhexyl Butamido, Glycérine, 1,2-Hexanediol, Glycol de Butylène, Glycol de Pentylène, Alcool de Behényle, Acrylate de Poly C10-30 Alkyl, Distéarate de Methylglucose de Polyglyceryl-3, Glucoside de Décyle, Trométhamine, Carbomer, Jus de Betula Platyphylla Japonica, Acrylates/C10-30 Acrylate d'Alkyle Crosspolymer, Stearoyl Glutamate de Sodium, Extrait d'Artemisia Annua, Crosspolymer-6 de Polyacrylate, Huile de Fleur d'Anthemis Nobilis, Éthylhexylglycérine, Adénosine, Gomme de Xanthane, Huile de Feuille de Pinus Sylvestris, T-Butanol, Tocophérol, Allantoïne, Dipotassium Glycyrrhizate, Glycoside de Glycéryle, Extrait de Portulaca Oleracea, Hyaluronate de Sodium, Acide Hyaluronique, Acide Ascorbique.
",10,,,,,True,True,,True,,,,,,
9732485808469.0,2025-07-17T15:25:34+02:00,FRUDIA,My Orchard Grapefruit Hand Cream,P,5.9,,8803348036258,Crème Mains Pamplemousse,"La crème pour les mains de la gamme My Orchard permet d’hydrater et de nourrir les mains au quotidien tout en laissant un parfum fruité.

",Hydratez vos mains quotidiennement pour des mains douces et lisses,30 ml,"Water, Glycerin, Cetyl Alcohol, Mineral Oil, Dipropylene Glycol, Dimethicone, Cydopentasiloxane, Stearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Polysorbate 60, Myristyl Alcohol, Sorbitan Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Squalane, Erythritol, Butyrospermum Parkii (Shea) Butter, Punica Granatum Fruit Extract, Lauryl Alcohol, Coco-Caprylate/Caprate, Xanthan Gum, Potassium Hydroxide, Adenosine, Vitis Vinifera (Grape) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Prunus Serotina (Wild Cherry) Fruit Extract, 1,2-Hexanediol, Panthenol, Honey Extract, Solanum Lycopersicum (Tomato) Seed Oil, Punica Granatum Seed Oil, Mangifera Indica (Mango) Seed Oil, Citrus Paradisi (Grapefruit) Seed Oil, Centella Asiatica Extract, Tocopherol, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Fragrance",,,,,,True,,,,,,,,,
9792984187221.0,2025-07-17T15:25:38+02:00,ESFOLIO,Eye Cream - Lifting Care,P,9.9,,8809589393341,Crème nourrissante pour les yeux,"Cette crème pour les yeux nourrit et raffermit la zone des yeux tout en améliorant l'apparence des ridules et du teint, laissant la peau visiblement reposée.","Après le tonique et le sérum, appliquez une quantité appropriée de produit autour des yeux en massant jusqu'à absorption complète.",40 ml,"Purified Water, Glycerin,Caprylic/Capric Triglycerid, Hydrogenated Polydecene, Methylpropanediol, Niacinamide, Dimethicone, Cetyl Alcohol, Cetearyl Glucoside, Butyrospermum Parkii (Shea) Butter, Sorbitan Olivate, Polyacrylate-13, Fragrance, Chlorphenesin, Polyisobutene, Arginine, Carbomer, Cetearyl Alcohol, Tocopheryl Acetate, Xanthan Gum, Ethylhexylglycerin, Butylene Glycol, Adenosine, Sorbitan Isostearate, Disodium EDTA, Nelumbo Nucifera Phytoplacenta Culture Extract, Polysorbate 20, PEG-35 Castor Oil, Citrus Limon (Lemon) Fruit Extract Alcohol, Hydrogenated phosphatidylcholine, 1,2-Hexanediol, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Macadamia Ternifolia Seed Oil, Hydrogenated Lecithin, Sodium PCA, Serine, Retinol, Tremella Fuciformis Sporocarp Extract, Tocopherol, Glycine, Cholesterol, Ceramide NP, Alanine, Brassica Campestris (Rapeseed) Sterols, Glutamic Acid, Ceteth-5, Ceteth-3, Inositol, Retinyl Palmitate, Calcium Pantothenate, Potassium Cetyl Phosphate, Linoleic Acid, Sucrose stearate, Stearic Acid, Phytosphingosine, Palmitic Acid, Glycosphingolipids, Biotin",8,,,,,True,,True,,,,,,,
9901880574293.0,2025-07-17T15:25:46+02:00,FRUDIA,Blueberry Honey Overnight Mask Set,P,22.9,,8803348041306,Masque de nuit,Masque de nuit infusé aux extraits de myrtille et de miel qui aide à hydrater et à révéler une peau éclatante sans nécessiter de rinçage.,"Après le nettoyage du soir, appliquez une quantité modérée de masque de nuit uniformément sur le visage en dernière étape de votre routine de soins. Tapotez doucement pour une meilleure absorption.",5 ml x 20 pièces,"Water, Butylene Glycol, Cetyl Ethylhexanoate, Pentaerythrityl Tetraethylhexanoate, Vaccinium Angustifolium (Blueberry) Fruit Extract, Polyglyceryl-3 Methylglucose Distearate, Glyceryl Stearate SE, Glycerin, Diisostearyl Malate, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Trehalose, Glyceryl Caprylate, Betaine, Coco-Caprylate/Caprate, Stearyl Alcohol, Tromethamine, Coptis Japonica Root Extract, Carbomer, 1,2-Hexanediol, Myristyl Alcohol, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Lauryl Alcohol, Hydrogenated Olive Oil Unsaponifiables, Disodium EDTA, Hyaluronic Acid, Sodium Hyaluronate, Panthenol, Theobroma Cacao (Cocoa) Extract, Vitis Vinifera (Grape) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Ribes Nigrum (Black Currant) Leaf Extract, Honey Extract, Solanum Lycopersicum (Tomato) Seed Oil, Punica Granatum Seed Oil, Mangifera Indica (Mango) Seed Oil, Citrus Paradisi (Grapefruit) Seed Oil, Citric Acid, Tocopherol, Chlorphenesin",5,,,,,True,,,True,True,,,,,
9904823992661.0,2025-07-17T15:25:47+02:00,ISNTREE,Hyaluronic Acid Moist Cream,P,16.8,24.0,8809686383559,Crème hydratante pour une hydratation intense et une élasticité accrue,Infusé de 5 types d'acides hyaluroniques concentrés pour une hydratation intense et une élasticité accrue. Formulé à base d'extrait de graines d'Adansonia Digitata et de tréhalose pour une hydratation instantanée et prévenir la déshydratation.,"Après avoir tonifié, prélevez une quantité modérée et appliquez sur l'ensemble du visage. Tapotez doucement pour une meilleure absorption.",100 ml,"Water, Glycerin, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Dipropylene Glycol, Cyclohexasiloxane, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Methylglucose Distearate, Cetyl Alcohol, Glyceryl Stearate, Betaine, Behenyl Alcohol, Pentylene Glycol, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Prunus Armeniaca (Apricot) Kernel Oil, Argania Spinosa Kernel Oil, Carthamus Tinctorius (Safflower) Seed Oil, Sodium Hyaluronate, Hydrogenated Lecithin, Camellia Sinensis Leaf Water, Polyglyceryl-10 Laurate, Pentaerythrityl Distearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Methylpropanediol, Fructooligosaccharides, Disodium Edta, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Polyquaternium-51, Butylene Glycol, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, 1,2-Hexanediol, Hydroxyacetophenone, Ethylhexylglycerin, Glycereth-26, Potassium Hyaluronate, Panthenol, Folic Acid, Palmitoyl Pentapeptide-4, Sodium Hyaluronate Dimethylsilanol, Vinyl Dimethicone, Hyaluronic Acid, Dimethylsilanol Hyaluronate, Raffinose, Hydrolyzed Sodium Hyaluronate, Pteris Multifida Extract, Ascorbyl Propyl Hyaluronate, Cholesterol, Ceramide Np, Tocopherol, Sodium Hyaluronate Crosspolymer, Tromethamine",9,,,,,,,,True,,,,,,
